Text,link,year,aspect,sentiment,prob
Quant à son frère Evan Greenberg il dirige ACE une importante compagnie installée aux Bermudes,https://www.lemonde.fr/a-la-une/article/2005/04/27/fin-de-partie-pour-maurice-hank-greenberg_643481_3208.html,2005.0,frère,Positive,0.5618008971214294
Pour Orlando le frère de Dalida artiste maison il a cassé l image du producteur assis derrière son bureau en créant des relations amicales avec les artistes,https://www.lemonde.fr/a-la-une/article/2005/05/14/eddie-barclay-monsieur-varietes_649868_3208.html,2005.0,frère,Positive,0.6441683769226074
J ai connu ses parents son frère et sa première femme ce dont peu de gens peuvent se vanter en général ils ont d abord connu la seconde,https://www.lemonde.fr/a-la-une/article/2005/05/14/eddie-barclay-monsieur-varietes_649868_3208.html,2005.0,frère,Positive,0.9577590227127075
Après mon frère a mis l intégrale,https://www.lemonde.fr/a-la-une/article/2005/07/18/je-t-aime-moi-non-plus_673407_3208.html,2005.0,frère,Positive,0.554926872253418
A peine plus âgé le Français Louis de Broglie passé de l histoire à la physique sous l influence de son frère,https://www.lemonde.fr/a-la-une/article/2005/08/23/einstein-fait-eclater-la-physique-par-jerome-fenoglio_682013_3208.html,2005.0,frère,Positive,0.8410999774932861
Maciej est frère Zieba prieur de la province dominicaine de Pologne,https://www.lemonde.fr/a-la-une/article/2005/08/30/pologne-solidarite-perdue_683739_3208.html,2005.0,frère,Positive,0.6443360447883606
Mais dans une autre vie le frère fut pourtant un opposant actif considéré comme dangereux par la police secrète qui le surveillait en permanence sourit il,https://www.lemonde.fr/a-la-une/article/2005/08/30/pologne-solidarite-perdue_683739_3208.html,2005.0,frère,Negative,0.980160117149353
A tel point que le frère Zieba n hésite pas à parler d un climat d hystérie collective anticléricale au début des années 1990 d une guerre froide religieuse orchestrée notamment par le quotidien Gazeta Wyborcza et son ami Michnik,https://www.lemonde.fr/a-la-une/article/2005/08/30/pologne-solidarite-perdue_683739_3208.html,2005.0,frère,Positive,0.909467875957489
frère Zieba y veille,https://www.lemonde.fr/a-la-une/article/2005/08/30/pologne-solidarite-perdue_683739_3208.html,2005.0,frère,Positive,0.8705160617828369
Son frère l écoute sourit,https://www.lemonde.fr/a-la-une/article/2005/09/24/la-courneuve-par-temps-calme_692508_3208.html,2005.0,frère,Positive,0.9694703817367554
Portrait paru dans Le Monde daté du 23 octobre 2005 Le principe est simple Mon frère et moi moi et mon frère avons souvent eu raison avant les autres,https://www.lemonde.fr/a-la-une/article/2005/10/22/les-deux-canards_702393_3208.html,2005.0,"frère', 'frère","Neutral', 'Neutral","0.5586271286010742, 0.5586271286010742"
Moi et mon frère mon frère et moi,https://www.lemonde.fr/a-la-une/article/2005/10/22/les-deux-canards_702393_3208.html,2005.0,"frère', 'frère","Neutral', 'Neutral","0.7243741154670715, 0.7243741154670715"
Jaroslaw né quarante cinq minutes avant son frère est le tout puissant président du parti conservateur Droit et justice PiS sorti vainqueur des législatives du 25 septembre 2005,https://www.lemonde.fr/a-la-une/article/2005/10/22/les-deux-canards_702393_3208.html,2005.0,frère,Neutral,0.7907207608222961
Contre toute attente il a renoncé à devenir premier ministre pour ne pas entraver la course de son frère vers la présidence,https://www.lemonde.fr/a-la-une/article/2005/10/22/les-deux-canards_702393_3208.html,2005.0,frère,Neutral,0.40920138359069824
Dans la réalité Lech remplace son frère au collège pour les interrogations en lettres quand Jaroslaw se charge des matières scientifiques,https://www.lemonde.fr/a-la-une/article/2005/10/22/les-deux-canards_702393_3208.html,2005.0,frère,Neutral,0.4716278612613678
Son frère célibataire endurci demeure dans la capitale polonaise au sein du cocon familial une petite maison un peu vieillotte située dans le quartier tranquille et résidentiel de Zoliborz où on le voit se rendre à la messe dominicale bras dessus bras dessous avec sa vieille maman Jadwiga,https://www.lemonde.fr/a-la-une/article/2005/10/22/les-deux-canards_702393_3208.html,2005.0,frère,Negative,0.7683106064796448
A Gdansk son frère Lech devient lui aussi un agitateur professionnel au cœur du bastion de la contestation polonaise,https://www.lemonde.fr/a-la-une/article/2005/10/22/les-deux-canards_702393_3208.html,2005.0,frère,Negative,0.9541078805923462
Son frère aîné a disparu dans les geôles des forces de sécurité depuis son arrestation le 8 octobre 2003,https://www.lemonde.fr/a-la-une/article/2006/02/18/les-nepalais-entre-deux-peurs_742773_3208.html,2006.0,frère,Negative,0.9944171905517578
Arrêté battu menacé de mort à plusieurs reprises Ramesh à qui la police a fait miroiter des nouvelles de son frère contre des informations sur les responsables maoïstes a craqué après un harcèlement quotidien et a réussi à s enfuir à Katmandou,https://www.lemonde.fr/a-la-une/article/2006/02/18/les-nepalais-entre-deux-peurs_742773_3208.html,2006.0,frère,Negative,0.5698992609977722
Avec son frère il a repris l affaire familiale la spécialité des fils de Léon Helft c est le mobilier français du XVIIIe et en premier lieu l orfèvrerie,https://www.lemonde.fr/a-la-une/article/2006/03/11/a-la-recherche-de-l-argenterie-du-comte-orloff_749823_3208.html,2006.0,frère,Positive,0.7307128310203552
Cours Napoléon tout le monde avait croisé le sourire de Robert Feliciaggi son visage poupin ses blazers bleu marine sa belle montre Blancpain dans la foulée de son frère Jean Claude ou de son ami Ange Marie Michelosi un agriculteur du Taravo reconverti dans l élevage des chevaux de course,https://www.lemonde.fr/a-la-une/article/2006/03/15/le-dernier-nabab-corse_750930_3208.html,2006.0,frère,Positive,0.8777150511741638
La famille et notamment Charlie le frère aîné industriel fait fortune dans l hôtellerie la pêcherie les transports la chaîne du froid,https://www.lemonde.fr/a-la-une/article/2006/03/15/le-dernier-nabab-corse_750930_3208.html,2006.0,frère,Positive,0.9668293595314026
En 1986 Robert Feliciaggi rencontre Michel Tomi l ami de Charles Pasqua dont le frère est maire du petit village de Tasso dans le Taravo,https://www.lemonde.fr/a-la-une/article/2006/03/15/le-dernier-nabab-corse_750930_3208.html,2006.0,frère,Positive,0.8759879469871521
A la mort du patriarche en 1985 Jean Jé songe à son frère Charles,https://www.lemonde.fr/a-la-une/article/2006/03/15/le-dernier-nabab-corse_750930_3208.html,2006.0,frère,Positive,0.5539021492004395
Une lente dérive pour en arriver à ce communiqué envoyé par un extrémiste noir à la communauté juive après la mort d Ilan Halimi S il vous prenait l envie d effleurer ne serait ce qu un seul des cheveux du frère Youssouf Fofana nous nous occuperons avec soin des papillotes de vos rabbins,https://www.lemonde.fr/a-la-une/article/2006/04/21/juifs-noirs-l-incomprehension-et-la-concurrence-des-memoires_764022_3208.html,2006.0,frère,Positive,0.9003539085388184
La mort de Toni Egger à deux doigts du salut ne pouvait que lui rappeler sa propre initiation himalayenne en 1970 lorsque son frère avait disparu à son côté enseveli par une avalanche Messner lui aussi est impuissant à lever les doutes et contredit avec violence le récit de ses anciens compagnons d expédition du Nanga Parbat,https://www.lemonde.fr/a-la-une/article/2006/05/08/cerro-torre-le-sommet-du-mensonge_769338_3208.html,2006.0,frère,Negative,0.9735138416290283
Pape remercie le grand frère qui lui a appris le métier qui peut lui rapporter jusqu à 3 000 francs CFA par jour 4 5 euros,https://www.lemonde.fr/a-la-une/article/2006/05/12/dakar-vivre-avec-2-dollars-par-jour_771095_3208.html,2006.0,frère,Positive,0.9983910918235779
mon frère avant d ajouter en aparté Je les connais c est mon sang,https://www.lemonde.fr/a-la-une/article/2006/05/15/pieds-noirs-retour-a-alger_771844_3208.html,2006.0,frère,Positive,0.8236052989959717
Marwan regarde son dilettante de frère avec un rien de commisération et un peu d envie,https://www.lemonde.fr/a-la-une/article/2006/05/30/les-coups-de-bluff-d-imad-lahoud_777731_3208.html,2006.0,frère,Positive,0.8689054846763611
C est qu avant d être écroué le petit frère a eu une nouvelle brillante idée,https://www.lemonde.fr/a-la-une/article/2006/05/30/les-coups-de-bluff-d-imad-lahoud_777731_3208.html,2006.0,frère,Positive,0.9921919703483582
Grâce à son frère il rencontre le responsable du mécénat d EADS que l affaire n intéresse pas,https://www.lemonde.fr/a-la-une/article/2006/05/30/les-coups-de-bluff-d-imad-lahoud_777731_3208.html,2006.0,frère,Positive,0.4979071319103241
Au lendemain de sa sortie de prison Marwan déjeune à la popote d EADS avec Imad pour la première fois depuis 1994 c est son frère malgré tout,https://www.lemonde.fr/a-la-une/article/2006/05/30/les-coups-de-bluff-d-imad-lahoud_777731_3208.html,2006.0,frère,Negative,0.5366029143333435
Quand Marwan apprend que Jean Louis Gergorin veut embaucher son frère il se fâche tout rouge,https://www.lemonde.fr/a-la-une/article/2006/05/30/les-coups-de-bluff-d-imad-lahoud_777731_3208.html,2006.0,frère,Negative,0.8965665102005005
Le frère est finalement embauché le 1er juin 2004 non par Jean Louis Gergorin mais par le centre de recherche d EADS,https://www.lemonde.fr/a-la-une/article/2006/05/30/les-coups-de-bluff-d-imad-lahoud_777731_3208.html,2006.0,frère,Neutral,0.6871408820152283
Plus grave les hommes sont aussi stigmatisés pour leurs penchants agressifs ou criminels leur bestialité beaux pères violeurs du Volver de Pedro Almodovar mari violent du Bug de William Friedkin frère cogneur de Bled Number One de Rabah Ameur Zaïmèche ou infanticides dans Red Road d Andrea Arnold et dans Le Labyrinthe de Pan de Guillermo del Toro,https://www.lemonde.fr/a-la-une/article/2006/05/30/les-themes-de-cannes-terrorisme-et-machisme_777752_3208.html,2006.0,frère,Negative,0.9978731870651245
Un ami même génération même coeur à gauche même statut de grand frère dans l âme Ces propos m ont transpercé je me suis mis à pleurer,https://www.lemonde.fr/a-la-une/article/2006/06/06/l-amere-fatigue-des-harkis_780088_3208.html,2006.0,frère,Positive,0.9803010821342468
Il a appelé son frère a pensé à son père à son grand père ces hommes qui ont définitivement perdu le sourire,https://www.lemonde.fr/a-la-une/article/2006/06/06/l-amere-fatigue-des-harkis_780088_3208.html,2006.0,frère,Negative,0.526178240776062
Dans cet article paru dans Le Monde daté du 29 juin 2006 Raphaëlle Bacqué évoquait déjà la participation du frère aîné de Ségolène Royal au sabotage du Rainbow Warrior,https://www.lemonde.fr/a-la-une/article/2006/06/28/segolene-royal-la-fille-du-lieutenant-colonel_789232_3208.html,2006.0,frère,Negative,0.990601658821106
Elle grappille sa liberté lorsque son époux reconverti en représentant de commerce pour son beau frère sillonne les routes,https://www.lemonde.fr/a-la-une/article/2006/06/28/segolene-royal-la-fille-du-lieutenant-colonel_789232_3208.html,2006.0,frère,Positive,0.9783360958099365
Lynn Sweet pense plutôt à Robert son frère,https://www.lemonde.fr/a-la-une/article/2007/01/04/barack-obama-l-homme-sans-bagages_852001_3208.html,2007.0,frère,Neutral,0.5610805749893188
Bien sûr elle n a pas oublié son angoisse et son stress permanents ni sa découverte horrifiée de la torture à domicile pratiquée sur les suspects par les parachutistes ni le silence de mort qui s abattait sur la casbah après l exécution d un frère à la prison toute proche de Barberousse mais elle se souvient plus encore de fous rires monumentaux avec ses soeurs de combat les moudjahidate notamment Djamila Bouhired,https://www.lemonde.fr/a-la-une/article/2007/01/29/50-ans-apres-les-survivants-du-nettoyage-d-alger_860986_3208.html,2007.0,frère,Negative,0.9604958891868591
C est par Agos aussi que l avocate Fethiye Çetin a retrouvé en 2000 le frère de sa grand mère aux Etats Unis,https://www.lemonde.fr/a-la-une/article/2007/02/26/comment-retrouver-les-cousins-d-amerique-ou-d-alep-sur-internet_876354_3208.html,2007.0,frère,Positive,0.8505926132202148
Elle disait être née à Yozgat actuelle Turquie vers 1908 et lors de la déportation en 1915 de sa famille elle a perdu trace de sa mère née Atamian et de son petit frère,https://www.lemonde.fr/a-la-une/article/2007/02/26/comment-retrouver-les-cousins-d-amerique-ou-d-alep-sur-internet_876354_3208.html,2007.0,frère,Neutral,0.9066535234451294
Mon petit frère que ma mère tenait par l autre main se met à pleurer,https://www.lemonde.fr/a-la-une/article/2007/02/26/ma-grand-mere-turque-etait-armenienne_876353_3208.html,2007.0,frère,Negative,0.970935046672821
Avant de s éteindre en 2000 à l âge de 95 ans Héranousch la grand mère de Fethiye a chanté pour la première fois de sa vie quand on a retrouvé la trace de son frère aux Etats Unis et qu on lui a annoncé que sa nièce américaine s appelle elle aussi Héranousch,https://www.lemonde.fr/a-la-une/article/2007/02/26/ma-grand-mere-turque-etait-armenienne_876353_3208.html,2007.0,frère,Negative,0.5883955955505371
Et puis en voyant pour la première fois les enfants de son frère elle a eu ce soupir Voilà pourquoi Dieu voulait que je vive jusqu à ce jour,https://www.lemonde.fr/a-la-une/article/2007/02/26/ma-grand-mere-turque-etait-armenienne_876353_3208.html,2007.0,frère,Positive,0.8893679976463318
Chaque samedi à 8 heures Albert frère décroche son téléphone et appelle Gérard Mestrallet,https://www.lemonde.fr/a-la-une/article/2007/02/28/albert-frere-le-roi-belge-du-cac-40_877202_3208.html,2007.0,frère,Neutral,0.5563088059425354
Une fois la communication achevée Albert frère enchaîne avec d autres interlocuteurs ses collaborateurs les plus proches des PDG et des hommes politiques français ou belges et l après midi ses partenaires canadiens les Desmarais,https://www.lemonde.fr/a-la-une/article/2007/02/28/albert-frere-le-roi-belge-du-cac-40_877202_3208.html,2007.0,frère,Neutral,0.7649439573287964
Malgré ses 81 ans fêtés le 4 février Albert frère semble ne jamais s arrêter,https://www.lemonde.fr/a-la-une/article/2007/02/28/albert-frere-le-roi-belge-du-cac-40_877202_3208.html,2007.0,frère,Positive,0.9938772320747375
Si Albert frère n avait pas échangé les parts qu il détenait dans le groupe électrique belge Tractebel contre des actions Suez Gérard Mestrallet n aurait jamais pu constituer un grand groupe franco belge,https://www.lemonde.fr/a-la-une/article/2007/02/28/albert-frere-le-roi-belge-du-cac-40_877202_3208.html,2007.0,frère,Positive,0.49235495924949646
En 2006 si Albert frère qui possède près de 10 de Suez s était opposé à la fusion avec Gaz de France celle ci n aurait même pas pu être envisagée,https://www.lemonde.fr/a-la-une/article/2007/02/28/albert-frere-le-roi-belge-du-cac-40_877202_3208.html,2007.0,frère,Neutral,0.6082746982574463
Au moment même où le soutien d Albert frère était décisif la Caisse des dépôts lui a racheté l enseigne de restauration rapide Quick lui permettant de dégager une coquette plus value,https://www.lemonde.fr/a-la-une/article/2007/02/28/albert-frere-le-roi-belge-du-cac-40_877202_3208.html,2007.0,frère,Positive,0.8406640887260437
Au début de 2006 Albert frère leur annonce qu il détient 5 du capital,https://www.lemonde.fr/a-la-une/article/2007/02/28/albert-frere-le-roi-belge-du-cac-40_877202_3208.html,2007.0,frère,Positive,0.5075292587280273
Bertrand Collomb et son directeur général Bruno Lafont en sont réduits à échafauder tous les scénarios imaginables et à espérer que BNP Paribas à la fois actionnaire d Albert frère et représentée au conseil de Lafarge ne les trahira pas,https://www.lemonde.fr/a-la-une/article/2007/02/28/albert-frere-le-roi-belge-du-cac-40_877202_3208.html,2007.0,frère,Neutral,0.3733738958835602
Maigre consolation la seule présence du groupe frère a contribué à faire grimper le cours de Bourse,https://www.lemonde.fr/a-la-une/article/2007/02/28/albert-frere-le-roi-belge-du-cac-40_877202_3208.html,2007.0,frère,Positive,0.889386773109436
Un cas d école de la démarche de frère analyse un patron belge,https://www.lemonde.fr/a-la-une/article/2007/02/28/albert-frere-le-roi-belge-du-cac-40_877202_3208.html,2007.0,frère,Negative,0.9922499656677246
Pas question pour Albert frère semble t il de céder sa fortune à des projets de bienfaisance comme Buffett vient de le faire,https://www.lemonde.fr/a-la-une/article/2007/02/28/albert-frere-le-roi-belge-du-cac-40_877202_3208.html,2007.0,frère,Positive,0.8673047423362732
Mais quoi qu il en soit Albert frère est comme Buffett devenu une référence pour les autres investisseurs,https://www.lemonde.fr/a-la-une/article/2007/02/28/albert-frere-le-roi-belge-du-cac-40_877202_3208.html,2007.0,frère,Positive,0.9956763386726379
Albert frère c est une marque dit un fidèle,https://www.lemonde.fr/a-la-une/article/2007/02/28/albert-frere-le-roi-belge-du-cac-40_877202_3208.html,2007.0,frère,Positive,0.45014244318008423
A Loverval commune wallonne située au sud de Chrleroi 25 personnes seulement travaillent au siège de la CNP Compagnie nationale à portefeuille une des deux holdings d Albert frère,https://www.lemonde.fr/a-la-une/article/2007/02/28/albert-frere-le-roi-belge-du-cac-40_877202_3208.html,2007.0,frère,Neutral,0.6123194694519043
Aujourd hui l élevage qu il a recréé avec son frère est revenu à des aliments plus simples,https://www.lemonde.fr/a-la-une/article/2007/03/03/les-agriculteurs-ont-du-mal-a-se-remettre-des-epidemies-de-fievre-aphteuse-et-d-esb_878568_3208.html,2007.0,frère,Neutral,0.7868657112121582
Récemment son frère est venu lui rendre visite mais un surveillant lui a dit que le rendez vous était annulé car il était en quartier disciplinaire,https://www.lemonde.fr/a-la-une/article/2008/07/01/l-impossible-sortie-de-prison_1064912_3208.html,2008.0,frère,Neutral,0.9078539609909058
Son frère est reparti à Nancy sans le voir,https://www.lemonde.fr/a-la-une/article/2008/07/01/l-impossible-sortie-de-prison_1064912_3208.html,2008.0,frère,Negative,0.9564800262451172
Au quatrième frère Crécy rencontré l effet comique pointe son nez,https://www.lemonde.fr/a-la-une/article/2008/07/26/les-crecy-mousquetaires-de-la-creation_1077505_3208.html,2008.0,frère,Negative,0.6064934730529785
mon père aussi est très important mon frère mais c est surtout mes enfants et ça c est mon pays,https://www.lemonde.fr/a-la-une/article/2008/12/26/6-milliards-d-autres_1135553_3208.html,2008.0,frère,Positive,0.9676281213760376
Son frère Ed Miliband ex ministre à l énergie s est aussi présenté,https://www.lemonde.fr/a-la-une/article/2010/09/24/diane-abbott-candidate-noire-a-la-tete-du-labour_1361032_3208.html,2010.0,frère,Neutral,0.6770159602165222
C est un frère un compagnon,https://www.lemonde.fr/a-la-une/article/2011/02/03/le-forum-de-porto-alegre-s-est-acheve-par-un-mur-des-propositions_1474880_3208.html,2011.0,frère,Positive,0.9985072016716003
L histoire d Albert duc d York catapulté sur le trône à la suite de l abdication en 1936 de son frère aîné Edouard VIII le débauché est vue à travers le prisme du bégaiement du monarque,https://www.lemonde.fr/a-la-une/article/2011/02/04/les-films-a-voir-ce-week-end_1475006_3208.html,2011.0,frère,Negative,0.9477802515029907
Les Syriens m accusaient d être avec les Israéliens car mon frère était dans la milice pro israélienne opérant dans le Liban sud occupé jusqu en 2000 par l Etat hébreu,https://www.lemonde.fr/a-la-une/article/2012/07/11/enquete-sur-les-disparus-en-syrie-depuis-la-guerre-du-liban_1732112_3208.html,2012.0,frère,Negative,0.8285511136054993
Son frère cadet Imad qui aurait aujourd hui 48 ans a été enlevé en 1984 par une milice palestinienne rivale du Fatah de Yasser Arafat auquel il appartenait,https://www.lemonde.fr/a-la-une/article/2012/07/11/enquete-sur-les-disparus-en-syrie-depuis-la-guerre-du-liban_1732112_3208.html,2012.0,frère,Negative,0.5230449438095093
Samia Abdallah assure ainsi que plusieurs ex détenus ont vu son frère Imad,https://www.lemonde.fr/a-la-une/article/2012/07/11/enquete-sur-les-disparus-en-syrie-depuis-la-guerre-du-liban_1732112_3208.html,2012.0,frère,Positive,0.870721161365509
Son frère Théo 22 ans yeux clairs et peau d ocre comme sa soeur acquiesce,https://www.lemonde.fr/a-la-une/article/2012/08/01/a-monta-la-nudite-se-porte-a-tout-age_1740983_3208.html,2012.0,frère,Positive,0.7073634266853333
Tous les trois connaissent bien le frère Paul un prénom d emprunt car il ne veut choquer personne,https://www.lemonde.fr/a-la-une/article/2012/08/01/a-monta-la-nudite-se-porte-a-tout-age_1740983_3208.html,2012.0,frère,Positive,0.9761137962341309
frère Paul conçoit le naturisme comme un des éléments de sa démarche spirituelle et de l écologie dans le respect de l autre et de la nature en toute simplicité et sobriété,https://www.lemonde.fr/a-la-une/article/2012/08/01/a-monta-la-nudite-se-porte-a-tout-age_1740983_3208.html,2012.0,frère,Positive,0.9844726920127869
Les forces gouvernementales n ont pas jeté dans la bataille les divisions d élite comme la 4e division dirigée par le propre frère du président Bachar,https://www.lemonde.fr/a-la-une/article/2013/05/27/a-damas-la-pointe-de-l-avancee-rebelle_3419265_3208.html,2013.0,frère,Negative,0.7234727144241333
Puis il vous offre la bague que portait son frère avant son arrestation par la police secrète et avoue subitement son nom Jallal,https://www.lemonde.fr/a-la-une/article/2013/05/30/syrie-aux-frontieres-du-conflit_3421292_3208.html,2013.0,frère,Neutral,0.45295560359954834
Soufiane 27 ans est le grand frère,https://www.lemonde.fr/a-la-une/article/2013/06/21/un-tour-du-monde-avec-ou-sans-foi_3434463_3208.html,2013.0,frère,Positive,0.8733304738998413
C est là que j ai vu un frère me mettre en joue avec son fusil,https://www.lemonde.fr/a-la-une/article/2013/08/26/au-caire-une-rue-dans-la-revolution_3466688_3208.html,2013.0,frère,Positive,0.8722936511039734
Le lendemain cette mésaventure est arrivée à son beau frère,https://www.lemonde.fr/a-la-une/article/2013/08/27/querelles-de-rocher-a-gibraltar_3467297_3208.html,2013.0,frère,Positive,0.8912479877471924
Un livre Road to Valor non traduit écrit en 2012 par deux Canadiens frère et soeur Aili et Andres McConnon fait désormais référence sur la face cachée du champion,https://www.lemonde.fr/a-la-une/article/2013/09/28/le-silence-du-juste-gino-bartali_3486314_3208.html,2013.0,frère,Neutral,0.9581699967384338
Luigi Bartali 67 ans qui dispute à son frère Andrea la mémoire de leur père profite de l absence de ce dernier pour multiplier les interviews et dévider les souvenirs qu il n a pas,https://www.lemonde.fr/a-la-une/article/2013/09/28/le-silence-du-juste-gino-bartali_3486314_3208.html,2013.0,frère,Neutral,0.8555576801300049
Ou bien sous l empire de sa mère et de son frère Maher les gardiens du temple alaouite,https://www.lemonde.fr/a-la-une/article/2013/09/29/bachar-al-assad-le-survivant_3486796_3208.html,2013.0,frère,Positive,0.9576066136360168
Dans la foulée du spectaculaire attentat en plein centre de Damas qui a coûté la vie à cinq hauts responsables sécuritaires dont son beau frère Assef Chawkat les rebelles ont resserré leur étau autour de la capitale,https://www.lemonde.fr/a-la-une/article/2013/09/29/bachar-al-assad-le-survivant_3486796_3208.html,2013.0,frère,Neutral,0.43466079235076904
65 16 20 Thiénot Brut blanc de noirs Cuvée Garance 2006 Portant le prénom de la fille d Alain Thiénot qui a repris les rênes de la maison avec son frère Stanislas la cuvée Garance est tranchante mais mûre,https://www.lemonde.fr/a-la-une/article/2013/12/10/sublimes-champagnes_3528353_3208.html,2013.0,frère,Positive,0.6163280606269836
Il sera enterré à Dakar samedi 4 janvier près de son père et de son frère aîné,https://www.lemonde.fr/a-la-une/article/2014/01/03/la-mort-d-ibrahima-sylla-producteur-de-musique-africaine_4342678_3208.html,2014.0,frère,Positive,0.9497090578079224
Le fils et le frère de Sunanda Pushkar eux mêmes ont jugé nécessaire de voler à son secours en le présentant comme incapable de s en prendre à son épouse,https://www.lemonde.fr/a-la-une/article/2014/02/02/roman-noir-a-new-delhi_4358552_3208.html,2014.0,frère,Negative,0.6373677253723145
L Apollon de Gaza lui ressemble comme un frère au Kouros Pisoni un buste en bronze trouvé en Italie à Herculanum même chevelure et traits quasi identiques,https://www.lemonde.fr/a-la-une/article/2014/04/12/le-tres-convoite-apollon-de-gaza_4400184_3208.html,2014.0,frère,Positive,0.692952036857605
Miloud c est Miloud Hammoud frère aîné homme d affaires et modèle de réussite pour les gamins des Minguettes,https://www.lemonde.fr/a-la-une/article/2014/04/16/accuses-sous-x_4402406_3208.html,2014.0,frère,Positive,0.9985594153404236
Mais pour le juge d instruction qui prend l affaire en octobre 2011 c est certain Si l on additionne le relationnel policier d Assin Hammoud et celui de son frère Miloud on peut constater que la protection qu ils obtiennent pour eux mêmes leurs proches ou leurs relations moyennant une corruption à bas bruit étendue garantit entre autres bénéfices une immunité pénale à Toufik Hammoud qui se soustrait pendant de longs mois à l exécution d une peine de prison importante et une immunité pénale à Assin Hammoud qui conduit pendant plusieurs années sans permis de conduire sur le territoire national,https://www.lemonde.fr/a-la-une/article/2014/04/16/accuses-sous-x_4402406_3208.html,2014.0,frère,Positive,0.3689594268798828
J avais pensé aux rois de l Egypte ancienne qui pour garder la pureté de leur rang se mariaient entre frère et sœur,https://www.lemonde.fr/a-la-une/article/2014/05/07/david-cronenberg-je-ne-deteste-pas-hollywood_4413007_3208.html,2014.0,frère,Neutral,0.9707220196723938
Mon frère soldat dans le même bataillon m a appelé pour me dire que nous étions en guerre,https://www.lemonde.fr/a-la-une/article/2014/07/17/au-soudan-du-sud-l-enfer-des-nuer_4458891_3208.html,2014.0,frère,Negative,0.3855401873588562
Quand le jeune frère de Ketrani est venu s installer dans la maison il ne restait que les murs vides comme ceux du musée d archéologie de la ville lui aussi pillé pièce par pièce,https://www.lemonde.fr/a-la-une/article/2014/08/05/les-tresors-de-la-maison-haute_4467005_3208.html,2014.0,frère,Negative,0.9816195964813232
